date,OT,% WEIGHTED ILI,AGE 0-4,AGE 5-24,AGE 25-49,AGE 50-64,AGE 65
2015-12-14,2.42021,2.32148,5377,4317,2876.0,1256.0,1013
2015-12-21,2.41083,2.40991,5700,4011,3264.0,1524.0,1180
2015-12-28,1.98859,1.94328,4775,4494,3597.0,1631.0,1157
2016-01-04,1.98985,1.99796,4574,5362,3180.0,1380.0,1021
2016-01-11,2.1071,2.11829,4804,5380,3226.0,1297.0,954
2016-01-18,2.19256,2.25112,5088,6882,3615.0,1551.0,1007
2016-01-25,2.30014,2.37116,5135,7353,3759.0,1625.0,1072
2016-02-01,2.67574,2.80035,5645,8434,4600.0,1916.0,1179
2016-02-08,3.02427,3.16475,5997,9325,5642.0,2347.0,1370
2016-02-15,3.11328,3.15183,6299,10127,6001.0,2606.0,1390
2016-02-22,3.32788,3.3321,6619,11415,6395.0,2599.0,1440
2016-02-29,3.5918,3.56024,6660,11856,7358.0,2977.0,1630
2016-03-07,3.09262,3.05479,5574,9334,6026.0,2489.0,1471
2016-03-14,2.78803,2.76732,5187,8489,4982.0,2000.0,1282
2016-03-21,2.52371,2.44161,4581,7392,4476.0,1953.0,1201
2016-03-28,2.12928,2.03348,3707,6403,3869.0,1660.0,1130
2016-04-04,2.05142,1.98593,3572,6595,3530.0,1533.0,1031
2016-04-11,1.98957,1.91514,3515,6357,3247.0,1373.0,945
2016-04-18,1.7858,1.69968,3157,5557,2986.0,1235.0,901
2016-04-25,1.60144,1.57635,2772,4729,2586.0,1037.0,746
2016-05-02,1.4743,1.3935,2871,4046,2276.0,849.0,665
2016-05-09,1.42286,1.29941,2688,3630,1998.0,839.0,643
2016-05-16,1.38196,1.18379,2612,3126,1714.0,717.0,618
2016-05-23,1.33712,1.13723,2545,2620,1637.0,663.0,532
2016-05-30,1.13894,1.04118,2293,2313,1460.0,617.0,518
2016-06-06,1.09641,0.971814,2189,2171,1354.0,588.0,466
2016-06-13,0.999559,0.863306,2062,1905,1178.0,493.0,386
2016-06-20,0.99095,0.833797,1873,1810,1146.0,473.0,384
2016-06-27,0.931253,0.784516,1646,1641,985.0,463.0,383
2016-07-04,0.843118,0.734327,1610,1599,1064.0,422.0,383
2016-07-11,0.840286,0.698845,1670,1621,994.0,384.0,375
2016-07-18,0.830065,0.723099,1580,1624,1036.0,362.0,323
2016-07-25,0.790428,0.663501,1455,1496,971.0,359.0,315
2016-08-01,0.830826,0.69276,1512,1639,1016.0,382.0,319
2016-08-08,0.856796,0.710029,1644,1914,1028.0,373.0,306
2016-08-15,1.00746,0.834232,1848,2364,1234.0,465.0,349
2016-08-22,1.05868,0.992621,1815,2651,1242.0,455.0,341
2016-08-29,1.10028,1.01605,1883,2604,1284.0,471.0,381
2016-09-05,1.1457,1.07169,2026,3073,1509.0,579.0,452
2016-09-12,1.2189,1.10163,2341,3298,1539.0,613.0,438
2016-09-19,1.31113,1.18841,2413,3334,1645.0,630.0,483
2016-09-26,1.27386,1.2019,3110,4169,2114.0,828.0,643
2016-10-03,1.29342,1.23108,3207,4078,2155.0,879.0,678
2016-10-10,1.33097,1.26796,3564,4452,2234.0,981.0,695
2016-10-17,1.42662,1.36298,3786,4769,2406.0,987.0,700
2016-10-24,1.57071,1.48535,4314,5287,2444.0,1030.0,715
2016-10-31,1.65146,1.55954,4703,5193,2549.0,1055.0,758
2016-11-07,1.73309,1.64783,4979,5610,2659.0,1083.0,829
2016-11-14,2.03388,1.91275,5032,4567,2634.0,1108.0,867
2016-11-21,1.88331,1.81725,5209,5655,3326.0,1359.0,1056
2016-11-28,2.00292,1.91433,5501,5812,3188.0,1413.0,1047
2016-12-05,2.27731,2.21003,5744,6724,3491.0,1485.0,1019
2016-12-12,2.91465,2.73568,6653,7469,4099.0,1923.0,1421
2016-12-19,3.54919,3.36832,7712,7144,5247.0,2652.0,2145
2016-12-26,3.08102,3.09689,6716,6786,5673.0,2773.0,2230
2017-01-02,3.01875,3.07346,6020,8843,5313.0,2639.0,2082
2017-01-09,3.40446,3.51643,6399,12147,5588.0,2717.0,1930
2017-01-16,3.52869,3.8027,6958,14073,5788.0,2623.0,1823
2017-01-23,4.10665,4.50313,7452,17482,6522.0,2968.0,2093
2017-01-30,4.7551,5.06308,8110,20150,8235.0,3749.0,2646
2017-02-06,4.65163,4.86009,7726,18692,8328.0,3652.0,2637
2017-02-13,4.57049,4.57916,7649,17300,8560.0,3807.0,2808
2017-02-20,3.45522,3.55674,6129,12394,6496.0,2983.0,2181
2017-02-27,3.29505,3.50417,5854,11552,5970.0,2766.0,1918
2017-03-06,3.16426,3.21511,5503,10084,5535.0,2582.0,1780
2017-03-13,3.14433,3.10088,5514,11503,5858.0,2641.0,1838
2017-03-20,2.87936,2.79056,5145,10149,5070.0,2354.0,1624
2017-03-27,2.36977,2.38547,4488,8178,3918.0,1760.0,1333
2017-04-03,1.93853,1.9703,3909,5847,3151.0,1470.0,1171
2017-04-10,1.64064,1.73442,3306,4683,2766.0,1258.0,993
2017-04-17,1.4752,1.56303,2997,4497,2391.0,1111.0,928
2017-04-24,1.37755,1.4128,2890,4105,2039.0,1011.0,717
2017-05-01,1.33771,1.27492,2751,3831,2037.0,862.0,721
2017-05-08,1.34686,1.2834,2685,3518,2011.0,886.0,709
2017-05-15,1.26579,1.16663,2341,3060,1745.0,771.0,647
2017-05-22,1.25701,1.10977,2311,2575,1577.0,710.0,583
2017-05-29,1.16048,1.04333,2412,2377,1459.0,671.0,591
2017-06-05,1.04834,0.905151,2049,2099,1346.0,595.0,547
2017-06-12,0.992711,0.902718,1930,1971,1282.0,559.0,498
2017-06-19,0.961603,0.859531,1771,1748,1121.0,489.0,467
2017-06-26,0.955818,0.818998,1728,1564,1111.0,505.0,418
2017-07-03,0.827597,0.752505,1545,1578,1004.0,462.0,372
2017-07-10,0.811886,0.731146,1549,1421,908.0,450.0,419
2017-07-17,0.818527,0.733295,1576,1515,953.0,459.0,376
2017-07-24,0.829758,0.73102,1529,1485,1037.0,415.0,433
2017-07-31,0.828503,0.68834,1559,1481,1044.0,441.0,390
2017-08-07,0.885896,0.732049,1603,1691,1097.0,427.0,412
2017-08-14,1.05351,0.911188,1964,2549,1256.0,473.0,411
2017-08-21,1.11768,1.02105,2076,2726,1302.0,526.0,503
2017-08-28,1.14028,1.09495,2073,2488,1369.0,587.0,555
2017-09-04,1.13326,1.09475,2372,2942,1656.0,706.0,628
2017-09-11,1.17589,1.09775,2544,3075,1625.0,664.0,655
2017-09-18,1.23848,1.18882,2840,3201,1652.0,746.0,640
2017-09-25,1.28278,1.26682,3844,4553,2486.0,1072.0,875
2017-10-02,1.33419,1.30662,4120,4453,2676.0,1073.0,947
2017-10-09,1.41293,1.34866,4409,4993,2804.0,1139.0,974
2017-10-16,1.57884,1.51871,5003,5529,2921.0,1324.0,1049
2017-10-23,1.70723,1.74793,5219,6133,3289.0,1365.0,1062
2017-10-30,1.86372,1.87047,6108,6625,3609.0,1523.0,1129
2017-11-06,2.09726,2.06674,6805,7478,4200.0,1778.0,1354
2017-11-13,2.34372,2.28188,6945,5876,3844.0,1707.0,1445
2017-11-20,2.24895,2.28528,7008,7476,5235.0,2206.0,1830
2017-11-27,2.49852,2.5848,7230,8491,5050.0,2338.0,1870
2017-12-04,3.20443,3.36711,8297,11277,6671.0,2955.0,2333
2017-12-11,4.4305,4.71836,10464,14164,9836.0,4578.0,3622
2017-12-18,5.46448,5.72036,11301,11509,11373.0,5723.0,5080
2018-01-01,5.37416,5.77543,9426,11748,13370.0,6868.0,5870
2018-01-08,5.54335,5.9083,10082,17403,15400.0,7791.0,6246
2018-01-15,6.34203,6.49095,12004,21873,15973.0,7536.0,5551
2018-01-22,7.04897,7.17799,13432,30671,18349.0,8925.0,6091
2018-01-29,7.79783,7.52851,14854,37252,19095.0,8929.0,5965
2018-02-05,7.78892,7.38424,15192,38457,19505.0,8621.0,5871
2018-02-12,6.83583,6.46068,13340,31984,17163.0,8070.0,5430
2018-02-19,5.17354,4.95341,10142,20394,12428.0,5808.0,4189
2018-02-26,3.55184,3.67274,7190,13370,8445.0,4081.0,2846
2018-03-05,3.01348,3.2037,6357,10841,6483.0,3139.0,2289
2018-03-12,2.73862,2.78869,5590,9479,5925.0,2813.0,2121
2018-03-19,2.48438,2.50234,5212,8635,5406.0,2563.0,1969
2018-03-26,2.36593,2.41065,4722,7216,4720.0,2295.0,1743
2018-04-02,2.03306,2.07542,4550,6211,4452.0,2158.0,1696
2018-04-09,1.8062,1.78234,4148,5508,3749.0,1818.0,1449
2018-04-16,1.58958,1.61608,3859,5269,3216.0,1432.0,1116
2018-04-23,1.54077,1.53992,3725,5343,3030.0,1373.0,1101
2018-04-30,1.45326,1.53115,3656,4810,2600.0,1215.0,992
2018-05-07,1.28242,1.29599,3443,4132,2205.0,935.0,902
2018-05-14,1.2243,1.18904,3359,3766,2238.0,905.0,799
2018-05-21,1.23385,1.24941,3384,3429,2082.0,885.0,866
2018-05-28,1.22391,1.14134,3222,2982,1824.0,846.0,734
2018-06-04,1.04866,0.988567,2845,2551,1836.0,802.0,654
2018-06-11,0.979381,0.895433,2375,2242,1596.0,699.0,658
2018-06-18,0.94819,0.892227,2313,2161,1554.0,730.0,616
2018-06-25,0.867741,0.877636,2201,1906,1530.0,669.0,626
2018-07-02,0.822957,0.77502,2000,1862,1299.0,539.0,549
2018-07-09,0.772384,0.725956,1945,1900,1443.0,627.0,587
2018-07-16,0.707466,0.68266,1741,1720,1290.0,566.0,469
2018-07-23,0.686508,0.640527,1665,1643,1202.0,523.0,463
2018-07-30,0.68859,0.64106,1620,1772,1246.0,525.0,454
2018-08-06,0.736093,0.706465,1727,1786,1334.0,541.0,476
2018-08-13,0.806323,0.708668,1989,2172,1387.0,516.0,478
2018-08-20,0.954211,0.825743,2237,2467,1488.0,602.0,515
2018-08-27,0.962249,0.864409,2447,2836,1637.0,655.0,542
2018-09-03,1.14153,1.10114,2817,3346,1985.0,767.0,621
2018-09-10,1.14726,1.15244,2774,3659,2112.0,829.0,689
2018-09-17,1.31197,1.20257,3242,3950,2347.0,922.0,729
2018-09-24,1.37701,1.25033,3471,4185,2464.0,925.0,669
2018-10-01,1.42429,1.41846,4857,6300,3839.0,1553.0,1290
2018-10-08,1.48151,1.40418,5307,6250,4026.0,1657.0,1321
2018-10-15,1.59449,1.47401,5582,6799,4399.0,1752.0,1398
2018-10-22,1.72683,1.64257,6242,7478,4617.0,1835.0,1444
2018-10-29,1.84522,1.79275,6864,8285,4730.0,1825.0,1450
2018-11-05,1.93069,1.87043,7504,8448,4831.0,1840.0,1450
2018-11-12,2.09114,1.98387,7805,8050,5017.0,1995.0,1480
2018-11-19,2.41082,2.24169,8598,7193,5011.0,2111.0,1699
2018-11-26,2.25019,2.14883,8885,8787,6576.0,2756.0,2076
2018-12-03,2.30458,2.25531,8803,9269,5969.0,2454.0,1861
2018-12-10,2.73758,2.64571,10150,11373,6819.0,2776.0,1980
2018-12-17,3.24643,3.14075,11507,12811,8119.0,3320.0,2479
2018-12-24,4.19267,3.97127,13586,12026,10315.0,4454.0,3523
2018-12-31,3.63499,3.46125,11675,9557,11402.0,5200.0,4260
2019-01-07,3.14077,3.07707,9344,10744,10401.0,4820.0,3443
2019-01-14,3.36551,3.32915,9668,14248,10024.0,4226.0,2943
2019-01-21,3.89305,3.81999,10728,16925,11164.0,4443.0,2853
2019-01-28,4.5253,4.3419,11606,22188,13032.0,5110.0,3251
2019-02-04,5.21525,4.88288,13828,29688,15708.0,6134.0,4084
2019-02-11,5.43173,5.04211,14224,29223,15928.0,6329.0,4274
2019-02-18,5.2776,4.88596,13612,26456,15684.0,6115.0,4478
2019-02-25,4.59585,4.5499,11622,23450,13833.0,5699.0,4131
2019-03-04,4.40341,4.38001,11146,21736,13058.0,5356.0,4052
2019-03-11,4.13279,4.2288,10975,20065,12570.0,5347.0,4176
2019-03-18,3.56166,3.68449,9559,16537,10484.0,4431.0,3775
2019-03-25,3.05634,3.08744,8621,13608,8631.0,3801.0,3183
2019-04-01,2.68251,2.69971,7591,11757,7486.0,3271.0,2800
2019-04-08,2.26747,2.28549,6739,9988,6198.0,2561.0,2317
2019-04-15,1.96931,2.01443,6319,7894,4930.0,2105.0,1874
2019-04-22,1.72372,1.7141,5689,6617,4545.0,1997.0,1735
2019-04-29,1.57693,1.56927,5362,6203,4080.0,1666.0,1537
2019-05-06,1.46086,1.49991,4785,5903,3572.0,1479.0,1357
2019-05-13,1.50759,1.50211,4614,5488,3458.0,1433.0,1356
2019-05-20,1.40452,1.42357,4597,5227,3211.0,1345.0,1367
2019-05-27,1.40617,1.39457,4437,4659,3094.0,1279.0,1301
2019-06-03,1.23921,1.21776,3930,4110,2948.0,1240.0,1205
2019-06-10,1.10622,1.11351,3350,3607,2606.0,1007.0,1048
2019-06-17,1.01351,0.992293,3046,3282,2424.0,998.0,928
2019-06-24,0.959926,0.947072,2940,3106,2175.0,906.0,859
2019-07-01,0.873735,0.876088,2433,2676,1884.0,788.0,768
2019-07-08,0.795831,0.809956,2344,2660,1882.0,799.0,737
2019-07-15,0.768849,0.755431,2219,2570,1861.0,757.0,704
2019-07-22,0.748185,0.73346,2128,2451,1800.0,761.0,615
2019-07-29,0.758451,0.72729,2348,2436,1829.0,658.0,603
2019-08-05,0.77011,0.754637,2089,2384,2041.0,766.0,758
2019-08-12,0.834825,0.730938,2630,2828,2047.0,788.0,694
2019-08-19,0.942052,0.840615,2907,3501,2210.0,762.0,716
2019-08-26,1.07895,0.989217,3394,4220,2539.0,894.0,770
2019-09-02,1.20634,1.14059,3801,4535,2924.0,1030.0,868
2019-09-09,1.2757,1.23272,3905,5499,3296.0,1172.0,959
2019-09-16,1.39156,1.24529,4463,5673,3567.0,1249.0,1025
2019-09-23,1.49698,1.33771,4970,6104,3875.0,1365.0,1100
2019-09-30,1.50415,1.49064,6218,7658,4827.0,1764.0,1448
2019-10-07,1.59823,1.59269,6550,7638,5147.0,2015.0,1603
2019-10-14,1.73838,1.72517,7273,8277,5548.0,2110.0,1649
2019-10-21,1.8605,1.83428,7892,9349,6080.0,2305.0,1793
2019-10-28,2.01425,2.04049,8658,10068,6143.0,2279.0,1762
2019-11-04,2.36364,2.39351,10557,12551,7182.0,2453.0,1843
2019-11-11,2.64431,2.63245,11446,13671,7904.0,2739.0,1968
2019-11-18,2.97548,2.91944,12714,17049,9138.0,3099.0,2148
2019-11-25,3.44787,3.41066,14389,14717,9159.0,3186.0,2366
2019-12-02,3.31577,3.2622,13839,16389,11943.0,3929.0,2777
2019-12-09,3.86928,3.94308,14728,21877,12822.0,4114.0,2903
2019-12-16,5.02757,5.06529,17999,29177,16225.0,4834.0,3349
2019-12-23,7.15315,7.06161,24097,34004,24617.0,7638.0,5401
2019-12-30,6.22926,5.91974,21564,23383,27650.0,9208.0,6876
2020-01-06,5.06974,4.94176,15547,22747,23631.0,8196.0,5464
2020-01-13,5.35782,5.33174,16587,29657,21395.0,7379.0,4728
2020-01-20,6.0261,6.08106,18558,35216,23657.0,7971.0,4670
2020-01-27,6.87271,6.74724,20299,44117,28889.0,9527.0,5475
2020-02-03,7.08261,6.7998,20270,45491,29790.0,10036.0,5702
2020-02-10,6.22068,6.11292,17393,36909,26428.0,9231.0,5457
2020-02-17,5.62148,5.55671,15233,28328,22908.0,8221.0,5142
2020-02-24,5.10226,5.12279,13817,25487,22125.0,8273.0,5107
2020-03-02,5.28928,5.26652,13888,26396,23906.0,8891.0,5698
2020-03-09,6.29229,5.67081,14149,27752,29657.0,11327.0,6686
2020-03-16,7.35285,6.38029,10790,17512,30818.0,12478.0,6986
2020-03-23,6.22687,4.91692,5129,8322,22408.0,10825.0,6458
2020-03-30,4.82995,3.78625,2359,4852,14964.0,8696.0,5380
2020-04-06,3.47366,2.80122,1496,3426,9995.0,6043.0,4014
2020-04-13,2.57382,2.12879,1068,2666,7423.0,4182.0,2926
2020-04-20,2.02032,1.73315,926,2317,6339.0,3289.0,2293
2020-04-27,1.62094,1.40932,864,2098,5291.0,2668.0,1896
2020-05-04,1.35262,1.18336,729,1889,4585.0,2241.0,1622
2020-05-11,1.23819,1.11451,788,1960,4112.0,2171.0,1449
2020-05-18,1.07598,1.00534,1224,2402,4375.0,2148.0,1586
2020-05-25,0.885843,0.88827,805,1898,3572.0,1878.0,1461
2020-06-01,0.819928,0.814062,802,1969,3440.0,1705.0,1409
2020-06-08,0.814575,0.836751,881,2141,3454.0,1726.0,1378
2020-06-15,0.950979,0.928456,1006,2679,4709.0,2001.0,1471
2020-06-22,1.20306,1.14217,1216,3491,6241.0,2649.0,1902
2020-06-29,1.38424,1.27401,1395,3970,7032.0,3223.0,2223
2020-07-06,1.47311,1.34951,1545,4094,8010.0,3765.0,2632
2020-07-13,1.43761,1.34471,1658,4075,7526.0,3565.0,2436
2020-07-20,1.21898,1.22153,1634,3560,6105.0,3089.0,2145
2020-07-27,1.15067,1.15258,1609,3497,5709.0,2595.0,2114
2020-08-03,1.05662,1.0626,1570,3271,4977.0,2361.0,1938
2020-08-10,0.981699,0.979884,1592,3167,4502.0,2174.0,1758
2020-08-17,0.961833,0.969202,1804,3283,4305.0,1894.0,1666
2020-08-24,0.970543,1.00022,1866,3951,4032.0,1821.0,1489
2020-08-31,0.919002,0.920817,1759,3609,3773.0,1696.0,1479
2020-09-07,0.978032,1.0355,1999,3822,3975.0,1793.0,1446
2020-09-14,0.955677,0.974333,2070,3628,4070.0,1794.0,1487
2020-09-21,1.03845,1.06462,2286,4366,4412.0,1944.0,1578
2020-09-28,1.08024,1.09211,2454,4715,5091.0,2362.0,1844
2020-10-05,1.19451,1.21201,2558,5239,6023.0,3004.0,2320
2020-10-12,1.09796,1.11151,2313,4613,5661.0,2547.0,2101
2020-10-19,1.15393,1.18662,2454,4834,5850.0,2821.0,2174
2020-10-26,1.18924,1.25262,2512,4916,6082.0,2752.0,2292
2020-11-02,1.33759,1.44427,2726,5825,7084.0,3282.0,2453
2020-11-09,1.37845,1.48969,2776,5544,7677.0,3728.0,2873
2020-11-16,1.43236,1.56064,2692,5342,7824.0,3956.0,2895
2020-11-23,1.49959,1.61944,2484,4584,7091.0,3962.0,3192
2020-11-30,1.44967,1.57347,2597,4861,7682.0,3976.0,3135
2020-12-07,1.42617,1.51939,2504,4692,7519.0,4067.0,3321
2020-12-14,1.39797,1.50599,2482,4282,7124.0,3841.0,3145
2020-12-21,1.45725,1.55485,2323,3564,6627.0,3918.0,3404
2020-12-28,1.53781,1.58903,2583,3933,7723.0,4516.0,3668
2020-12-28,1.4348,1.47519,2414,4549,7976.0,4359.0,3413
2021-01-04,1.2606,1.28752,2297,3975,6396.0,3520.0,2830
2021-01-11,1.21098,1.25172,2566,4056,5876.0,3310.0,2542
2021-01-18,1.12283,1.10177,2558,3953,5345.0,2803.0,2237
2021-01-25,1.08237,1.16565,2636,4015,4995.0,2525.0,1927
2021-02-01,0.975086,1.00609,2552,3730,4096.0,2129.0,1572
2021-02-08,0.907555,0.986101,2318,3144,3708.0,1918.0,1503
2021-02-15,0.860857,0.864388,2543,3541,3839.0,1900.0,1521
2021-02-22,0.842356,0.828056,2771,3540,3532.0,1810.0,1347
2021-03-01,0.902897,0.882103,3218,3806,3781.0,1901.0,1371
2021-03-08,0.939382,0.908033,3514,3856,3936.0,1909.0,1359
2021-03-15,0.96011,0.947577,3817,3915,4214.0,2054.0,1354
2021-03-22,0.998141,0.975225,4116,4089,4394.0,2129.0,1265
2021-03-29,1.07796,1.06101,4731,4685,5048.0,2281.0,1355
2021-04-05,1.1089,1.08091,5227,4907,5290.0,2358.0,1383
2021-04-12,1.1502,1.10326,5763,5093,4858.0,2140.0,1451
2021-04-19,1.1834,1.13361,6326,5503,4810.0,2042.0,1418
2021-04-26,1.20915,1.14992,6822,5401,4617.0,1802.0,1288
2021-05-03,1.25462,1.19092,7365,5491,4362.0,1841.0,1308
2021-05-10,1.26333,1.24677,8352,5414,4421.0,1742.0,1333
2021-05-17,1.19095,1.14504,7953,4967,3990.0,1590.0,1175
2021-05-24,1.25187,1.18454,8502,4854,3975.0,1572.0,1240
2021-05-31,1.14521,1.12943,8096,4645,3692.0,1527.0,1222
2021-06-07,1.18174,1.18866,8503,4594,3785.0,1508.0,1189
2021-06-14,1.21001,1.21202,8514,4609,3814.0,1652.0,1301
2021-06-21,1.21283,1.21342,8369,4757,4003.0,1672.0,1291
2021-06-28,1.32905,1.26676,8719,5309,4859.0,1976.0,1508
2021-07-05,1.44269,1.38728,9193,5930,6029.0,2399.0,1710
2021-07-12,1.70926,1.6475,10371,7170,7958.0,2897.0,2149
2021-07-19,1.91065,1.80199,11132,8572,9249.0,3614.0,2628
2021-07-26,2.05206,1.94952,11102,8900,10544.0,4327.0,2883
2021-08-02,2.15548,2.03548,11264,10105,11226.0,4555.0,2917
2021-08-09,2.30581,2.1918,11801,12275,11013.0,4739.0,2893
2021-08-16,2.30752,2.23897,11982,13529,10382.0,4339.0,2826
2021-08-23,2.25253,2.26643,11745,13053,9557.0,3886.0,2623
2021-08-30,2.21275,2.21298,11705,12250,9088.0,3733.0,2645
2021-09-06,2.00464,2.045,11248,11578,7774.0,3289.0,2304
2021-09-13,1.93759,1.90124,10916,11380,6853.0,2765.0,2062
2021-09-20,1.84367,1.8442,10133,10040,5627.0,2315.0,1834
2021-09-27,1.96951,2.04291,13140,13154,7466.0,3201.0,2574
2021-10-04,1.90695,1.94883,13072,11985,7120.0,2975.0,2486
2021-10-11,1.86187,1.92689,12500,11458,6458.0,2943.0,2355
2021-10-18,1.89376,1.9797,12859,11888,6677.0,2853.0,2362
2021-10-25,2.08777,2.13555,13304,14454,6968.0,2930.0,2374
2021-11-01,2.22941,2.26828,14565,15840,7836.0,3192.0,2730
2021-11-08,2.35687,2.41203,14740,17358,8523.0,3639.0,2816
2021-11-15,2.45867,2.51906,14918,13401,8183.0,3719.0,3103
2021-11-22,2.56351,2.55518,15167,17353,11304.0,4893.0,4012
2021-11-29,2.71846,2.73156,14971,19971,11373.0,4863.0,3891
2021-12-06,3.09823,3.14637,16287,23450,13615.0,5232.0,3961
2021-12-13,4.07867,4.00697,18515,25073,22557.0,7773.0,5307
2021-12-20,5.06901,4.90255,24109,28952,38300.0,13512.0,8989
2021-12-27,4.28066,4.32609,17044,24738,31478.0,12063.0,7939
2022-01-03,3.41579,3.53446,12223,20214,21830.0,8735.0,6181
2022-01-10,2.67796,2.80631,9492,13268,15006.0,6185.0,4547
2022-01-17,1.97776,2.07428,7309,9526,9877.0,4582.0,3516
2022-01-24,1.56091,1.68283,6082,7748,6431.0,3018.0,2552
2022-01-31,1.34542,1.44399,6395,7610,5170.0,2401.0,2155
2022-02-07,1.37085,1.49042,6917,8500,4645.0,2083.0,1801
2022-02-14,1.37026,1.46656,7057,8330,4638.0,1816.0,1768
2022-02-21,1.42301,1.58712,7423,9830,5008.0,1864.0,1676
2022-02-28,1.54683,1.70414,8210,11085,5060.0,1951.0,1771
2022-03-07,1.67881,1.83426,9042,12124,5914.0,2202.0,2077
2022-03-14,1.73443,1.87437,9302,12648,5973.0,2334.0,2166
2022-03-21,1.85462,1.97666,9613,13660,6759.0,2384.0,2406
2022-03-28,1.99404,2.07192,10562,15187,7272.0,2573.0,2550
2022-04-04,2.12964,2.16356,11336,16095,7838.0,2868.0,2829
2022-04-11,2.1833,2.20516,11734,15748,8315.0,3172.0,3117
2022-04-18,2.21509,2.30897,12070,16372,8422.0,3274.0,3282
2022-04-25,2.4143,2.36195,12835,18631,9402.0,3608.0,3323
2022-05-02,2.60892,2.55252,14243,19989,10135.0,3843.0,3815
2022-05-09,2.60434,2.4544,15055,20746,10460.0,3985.0,3835
2022-05-16,2.66831,2.39129,14561,19982,10167.0,4010.0,3665
2022-05-23,2.64646,2.43334,15809,17507,10584.0,4060.0,3903
2022-05-30,2.29329,2.16338,14154,13726,9654.0,3941.0,3765
2022-06-06,2.0741,1.9885,12858,11205,8941.0,3665.0,3581
2022-06-13,1.91807,1.87681,11865,9933,8676.0,3736.0,3620
2022-06-20,1.80208,1.80431,11066,8513,8004.0,3523.0,3460
2022-06-27,1.79307,1.8187,10580,8593,8380.0,3697.0,3733
2022-07-04,1.66869,1.67889,9525,8111,8324.0,3546.0,3505
2022-07-11,1.64913,1.66049,9361,8116,8219.0,3483.0,3432
2022-07-18,1.64799,1.67087,9153,7859,8056.0,3485.0,3487
2022-07-25,1.5292,1.53015,8659,7476,7295.0,3104.0,3107
2022-08-01,1.51741,1.51566,8329,7813,6816.0,2804.0,2880
2022-08-08,1.61916,1.60511,9479,9934,6659.0,2819.0,2681
2022-08-15,1.81145,1.83833,10792,12593,7079.0,2730.0,2593
2022-08-22,1.89564,1.96617,11524,13887,6980.0,2670.0,2452
2022-08-29,1.94934,2.02613,12548,13475,6978.0,2701.0,2632
2022-09-05,1.97433,2.04444,13405,14610,6751.0,2618.0,2454
2022-09-12,2.19998,2.29157,15939,16713,6924.0,2658.0,2492
2022-09-19,2.29832,2.37316,17080,16825,6945.0,2795.0,2676
2022-09-26,2.59379,2.61928,18503,20141,10718.0,4094.0,3862
2022-10-03,2.85133,2.97342,20623,22779,11519.0,4394.0,4073
2022-10-10,3.31688,3.33747,23713,28368,13719.0,5303.0,4512
2022-10-17,4.4466,4.40914,32012,45003,19586.0,7037.0,5858
2022-10-24,5.54702,5.46044,37474,61015,25460.0,8469.0,6829
2022-10-31,5.67263,5.77391,38651,57053,26941.0,9791.0,7619
2022-11-07,5.73531,5.95367,34849,55229,28672.0,10171.0,8498
2022-11-14,7.37142,7.46674,39539,62925,36157.0,13876.0,12439
2022-11-21,7.24012,7.22916,38495,63623,48042.0,18626.0,16887
2022-11-28,6.82928,6.83803,32316,62563,40778.0,16557.0,15034
2022-12-05,6.46231,6.32716,28976,55613,38007.0,15506.0,13570
2022-12-12,6.1412,5.98024,25500,41624,34587.0,14564.0,13703
2022-12-19,5.46656,5.33738,22891,27251,31974.0,14961.0,15454
2022-12-26,4.07732,3.94632,16651,21006,27662.0,13549.0,13166
2023-01-02,3.05773,2.95379,12231,18061,19912.0,9135.0,8381
2023-01-09,2.70671,2.64461,11720,16915,15844.0,7000.0,6291
2023-01-16,2.67225,2.63254,12170,18680,15618.0,6410.0,5353
2023-01-23,2.68591,2.58785,12686,19751,15506.0,6113.0,5270
2023-01-30,2.70465,2.59797,13271,20964,15921.0,6469.0,5633
2023-02-06,2.6371,2.57397,13127,19818,15055.0,6263.0,5402
2023-02-13,2.58651,2.53338,13478,18410,13880.0,6054.0,5401
2023-02-20,2.44348,2.41141,12693,18281,13849.0,5769.0,5090
2023-02-27,2.40445,2.36135,12840,18388,13379.0,5365.0,4714
2023-03-06,2.43524,2.35552,13086,17814,13264.0,5298.0,4801
2023-03-13,2.41343,2.31452,13043,18685,13685.0,5286.0,4695
2023-03-20,2.34891,2.26061,12413,18078,13208.0,5005.0,4638
2023-03-27,2.20628,2.13495,11586,15673,11976.0,4783.0,4337
2023-04-03,2.0726,2.01808,11151,14832,11853.0,4552.0,4337
2023-04-10,1.95437,1.91773,9912,14788,11388.0,4361.0,4058
2023-04-17,1.97315,1.91233,10041,15803,11176.0,4133.0,3649
2023-04-24,2.0174,1.95706,10013,16115,11224.0,4283.0,3947
2023-05-01,1.99349,1.92178,10187,16725,11067.0,4072.0,3718
2023-05-08,1.96616,1.88696,9740,15517,10697.0,3875.0,3458
2023-05-15,1.91398,1.83831,9389,14611,10386.0,3640.0,3490
2023-05-22,1.93826,1.85243,9568,14220,10413.0,3845.0,3543
2023-05-29,1.69283,1.58197,8309,11628,9954.0,3622.0,3426
2023-06-05,1.57462,1.49009,7741,10223,9289.0,3447.0,3180
2023-06-12,1.44401,1.36698,6998,8941,8727.0,3236.0,2987
